prod,subfund,issuer,date_auth,doc,deriv,type,id_prod,id_subfund,url_doc,name_subfund,name_prod,diff_text,year
Invesco Funds (AAV714),Invesco China A-Share Quant Equity Fund (BRW067),INVESCO Management S.A.,2022-01-14,Offering Documents,No,11,AAV714,BRW067,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRW067&docType=OD,Invesco China A-Share Quant Equity Fund,Invesco Funds,China A-Share Quant Equity,2022
Invesco Funds (AAV714),Invesco China Health Care Equity Fund (BQW031),INVESCO Management S.A.,2021-05-20,Offering Documents,No,11,AAV714,BQW031,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQW031&docType=OD,Invesco China Health Care Equity Fund,Invesco Funds,China Health Care Equity,2021
Invesco Funds (AAV714),Invesco Global Investment Grade Corporate Bond Fund (BPK715),INVESCO Management S.A.,2020-04-21,Offering Documents,No,11,AAV714,BPK715,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPK715&docType=OD,Invesco Global Investment Grade Corporate Bond Fund,Invesco Funds,Global Investment Grade Corporate Bond,2020
Invesco Funds (AAV714),Invesco Sustainable China Bond Fund (BSR228),INVESCO Management S.A.,2022-08-24,Offering Documents,No,11,AAV714,BSR228,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BSR228&docType=OD,Invesco Sustainable China Bond Fund,Invesco Funds,Sustainable China Bond,2022
Invesco Trust Series (BFA964),Invesco Asia Asset Allocation Feeder Fund (BSE863),Invesco Hong Kong Limited (trading as Invesco Asia Pacific),2022-05-06,Offering Documents,No,0,BFA964,BSE863,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BSE863&docType=OD,Invesco Asia Asset Allocation Feeder Fund,Invesco Trust Series,Asia Asset Allocation Feeder,2022
Invesco Trust Series (BFA964),Invesco Asian Bond Fixed Maturity Fund 2021 - I (BPN018),Invesco Hong Kong Limited (trading as Invesco Asia Pacific),2020-06-24,Offering Documents,No,2,BFA964,BPN018,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPN018&docType=OD,Invesco Asian Bond Fixed Maturity Fund 2021 - I,Invesco Trust Series,Asian Bond Fixed Maturity 2021 - I,2020
Invesco Trust Series (BFA964),Invesco Asian Bond Fixed Maturity Fund 2021 - II (BPN019),Invesco Hong Kong Limited (trading as Invesco Asia Pacific),2020-06-24,Offering Documents,No,2,BFA964,BPN019,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPN019&docType=OD,Invesco Asian Bond Fixed Maturity Fund 2021 - II,Invesco Trust Series,Asian Bond Fixed Maturity 2021 - II,2020
Invesco Trust Series (BFA964),Invesco Asian Bond Fixed Maturity Fund 2021 - III (BPN020),Invesco Hong Kong Limited (trading as Invesco Asia Pacific),2020-06-24,Offering Documents,No,2,BFA964,BPN020,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPN020&docType=OD,Invesco Asian Bond Fixed Maturity Fund 2021 - III,Invesco Trust Series,Asian Bond Fixed Maturity 2021 - III,2020
Invesco Trust Series (BFA964),Invesco Asian Bond Fixed Maturity Fund 2021 - IV (BPN021),Invesco Hong Kong Limited (trading as Invesco Asia Pacific),2020-06-24,Offering Documents,No,2,BFA964,BPN021,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPN021&docType=OD,Invesco Asian Bond Fixed Maturity Fund 2021 - IV,Invesco Trust Series,Asian Bond Fixed Maturity 2021 - IV,2020
Invesco Trust Series (BFA964),Invesco Asian Bond Fixed Maturity Fund 2021 - V (BPN022),Invesco Hong Kong Limited (trading as Invesco Asia Pacific),2020-06-24,Offering Documents,No,2,BFA964,BPN022,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPN022&docType=OD,Invesco Asian Bond Fixed Maturity Fund 2021 - V,Invesco Trust Series,Asian Bond Fixed Maturity 2021 - V,2020
Invesco Trust Series (BFA964),Invesco Asian Bond Fixed Maturity Fund 2021 - VI (BPN023),Invesco Hong Kong Limited (trading as Invesco Asia Pacific),2020-06-24,Offering Documents,No,2,BFA964,BPN023,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPN023&docType=OD,Invesco Asian Bond Fixed Maturity Fund 2021 - VI,Invesco Trust Series,Asian Bond Fixed Maturity 2021 - VI,2020
Invesco Trust Series (BFA964),Invesco Asian Bond Fixed Maturity Fund 2022 - IV (BQK959),Invesco Hong Kong Limited (trading as Invesco Asia Pacific),2021-01-11,Offering Documents,No,2,BFA964,BQK959,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQK959&docType=OD,Invesco Asian Bond Fixed Maturity Fund 2022 - IV,Invesco Trust Series,Asian Bond Fixed Maturity 2022 - IV,2021
Invesco Trust Series (BFA964),Invesco Asian Bond Fixed Maturity Fund 2022 - IX (BQK964),Invesco Hong Kong Limited (trading as Invesco Asia Pacific),2021-01-11,Offering Documents,No,2,BFA964,BQK964,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQK964&docType=OD,Invesco Asian Bond Fixed Maturity Fund 2022 - IX,Invesco Trust Series,Asian Bond Fixed Maturity 2022 - IX,2021
Invesco Trust Series (BFA964),Invesco Asian Bond Fixed Maturity Fund 2022 - V (BQK960),Invesco Hong Kong Limited (trading as Invesco Asia Pacific),2021-01-11,Offering Documents,No,2,BFA964,BQK960,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQK960&docType=OD,Invesco Asian Bond Fixed Maturity Fund 2022 - V,Invesco Trust Series,Asian Bond Fixed Maturity 2022 - V,2021
Invesco Trust Series (BFA964),Invesco Asian Bond Fixed Maturity Fund 2022 - VI (BQK961),Invesco Hong Kong Limited (trading as Invesco Asia Pacific),2021-01-11,Offering Documents,No,2,BFA964,BQK961,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQK961&docType=OD,Invesco Asian Bond Fixed Maturity Fund 2022 - VI,Invesco Trust Series,Asian Bond Fixed Maturity 2022 - VI,2021
Invesco Trust Series (BFA964),Invesco Asian Bond Fixed Maturity Fund 2022 - VII (BQK962),Invesco Hong Kong Limited (trading as Invesco Asia Pacific),2021-01-11,Offering Documents,No,2,BFA964,BQK962,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQK962&docType=OD,Invesco Asian Bond Fixed Maturity Fund 2022 - VII,Invesco Trust Series,Asian Bond Fixed Maturity 2022 - VII,2021
Invesco Trust Series (BFA964),Invesco Asian Bond Fixed Maturity Fund 2022 - VIII (BQK963),Invesco Hong Kong Limited (trading as Invesco Asia Pacific),2021-01-11,Offering Documents,No,2,BFA964,BQK963,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQK963&docType=OD,Invesco Asian Bond Fixed Maturity Fund 2022 - VIII,Invesco Trust Series,Asian Bond Fixed Maturity 2022 - VIII,2021
Invesco Trust Series (BFA964),Invesco Asian Bond Fixed Maturity Fund 2024 (BPX603),Invesco Hong Kong Limited (trading as Invesco Asia Pacific),2020-11-11,Offering Documents,No,2,BFA964,BPX603,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPX603&docType=OD,Invesco Asian Bond Fixed Maturity Fund 2024,Invesco Trust Series,Asian Bond Fixed Maturity 2024,2020
Invesco Trust Series (BFA964),Invesco Global Investment Grade Corporate Bond Feeder Fund (BSE862),Invesco Hong Kong Limited (trading as Invesco Asia Pacific),2022-05-06,Offering Documents,No,0,BFA964,BSE862,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BSE862&docType=OD,Invesco Global Investment Grade Corporate Bond Feeder Fund,Invesco Trust Series,Global Investment Grade Corporate Bond Feeder,2022
Janus Henderson Capital Funds plc (AFB760),Janus Henderson Multi-Sector Income Fund (BPY909),Janus Henderson Investors Europe S.A.,2020-11-13,Offering Documents,No,11,AFB760,BPY909,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPY909&docType=OD,Janus Henderson Multi-Sector Income Fund,Janus Henderson Capital Funds plc,Multi-Sector Income,2020
Janus Henderson Horizon Fund (ADL924),Janus Henderson Horizon Fund - Sustainable Future Technologies Fund (BRZ849),Janus Henderson Investors Europe S.A.,2022-02-18,Offering Documents,No,11,ADL924,BRZ849,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRZ849&docType=OD,Janus Henderson Horizon Fund - Sustainable Future Technologies Fund,Janus Henderson Horizon Fund,- Sustainable Future Technologies,2022
JPMorgan Funds (ACS938),JPMorgan Funds - China Bond Opportunities Fund (BPC806),JPMorgan Asset Management (Europe) S.a'r.l.,2020-02-05,Offering Documents,No,11,ACS938,BPC806,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPC806&docType=OD,JPMorgan Funds - China Bond Opportunities Fund,JPMorgan Funds,- China Bond Opportunities,2020
JPMorgan Funds (ACS938),JPMorgan Funds - Emerging Markets Sustainable Equity Fund (BQU603),JPMorgan Asset Management (Europe) S.a'r.l.,2021-04-27,Offering Documents,No,11,ACS938,BQU603,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQU603&docType=OD,JPMorgan Funds - Emerging Markets Sustainable Equity Fund,JPMorgan Funds,- Emerging Markets Sustainable Equity,2021
JPMorgan Funds (ACS938),JPMorgan Funds - Global Healthcare Fund (BRP163),JPMorgan Asset Management (Europe) S.a'r.l.,2021-10-25,Offering Documents,No,11,ACS938,BRP163,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRP163&docType=OD,JPMorgan Funds - Global Healthcare Fund,JPMorgan Funds,- Global Healthcare,2021
JPMorgan Future Transition Multi-Asset Fund (BRG614),,JPMorgan Funds (Asia) Limited,2021-08-24,Offering Documents,No,0,BRG614,,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=nan&docType=OD,,JPMorgan Future Transition Multi-Asset Fund,,2021
JPMorgan SAR Investment Grade Corporate Bond Fund (BPK264),,JPMorgan Asset Management (Asia Pacific) Limited,2020-06-24,Offering Documents,No,0,BPK264,,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=nan&docType=OD,,JPMorgan SAR Investment Grade Corporate Bond Fund,,2020
Legg Mason Global Funds Plc (ANO878),Legg Mason Brandywine Global Income Optimiser Fund (BRI690),Franklin Templeton International Services S.a.r.l.,2021-08-24,Offering Documents,No,11,ANO878,BRI690,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRI690&docType=OD,Legg Mason Brandywine Global Income Optimiser Fund,Legg Mason Global Funds Plc,Brandywine Income Optimiser,2021
Legg Mason Global Funds Plc (ANO878),Legg Mason Martin Currie Asia Pacific Ex Japan Real Income Fund (BPH456),Franklin Templeton International Services S.a.r.l.,2020-05-05,Offering Documents,No,11,ANO878,BPH456,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPH456&docType=OD,Legg Mason Martin Currie Asia Pacific Ex Japan Real Income Fund,Legg Mason Global Funds Plc,Martin Currie Asia Pacific Ex Japan Real Income,2020
Manulife Global Fund (ABG535),Manulife Global Fund - Asia Dynamic Income Fund (BSI430),Manulife Investment Management (Ireland) Limited,2022-07-04,Offering Documents,No,11,ABG535,BSI430,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BSI430&docType=OD,Manulife Global Fund - Asia Dynamic Income Fund,Manulife Global Fund,- Asia Dynamic Income,2022
Manulife Global Fund (ABG535),Manulife Global Fund - Asian High Yield Fund (BQP895),Manulife Investment Management (Ireland) Limited,2021-03-03,Offering Documents,No,13,ABG535,BQP895,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQP895&docType=OD,Manulife Global Fund - Asian High Yield Fund,Manulife Global Fund,- Asian High Yield,2021
Manulife Global Fund (ABG535),Manulife Global Fund - Asian Short Duration Bond Fund (BSI431),Manulife Investment Management (Ireland) Limited,2022-07-04,Offering Documents,No,11,ABG535,BSI431,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BSI431&docType=OD,Manulife Global Fund - Asian Short Duration Bond Fund,Manulife Global Fund,- Asian Short Duration Bond,2022
Manulife Global Fund (ABG535),Manulife Global Fund - Investment Grade Preferred Securities Income Fund (BQV888),Manulife Investment Management (Ireland) Limited,2021-05-05,Offering Documents,No,11,ABG535,BQV888,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQV888&docType=OD,Manulife Global Fund - Investment Grade Preferred Securities Income Fund,Manulife Global Fund,- Investment Grade Preferred Securities Income,2021
Manulife Global Fund (ABG535),Manulife Global Fund - Sustainable Asia Bond Fund (BQP896),Manulife Investment Management (Ireland) Limited,2021-03-03,Offering Documents,No,13,ABG535,BQP896,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQP896&docType=OD,Manulife Global Fund - Sustainable Asia Bond Fund,Manulife Global Fund,- Sustainable Asia Bond,2021
Manulife Hong Kong Series (BFE015),Manulife Global Multi-Asset Diversified Income Fund (BSG912),Manulife Investment Management (Hong Kong) Limited,2022-06-17,Offering Documents,No,0,BFE015,BSG912,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BSG912&docType=OD,Manulife Global Multi-Asset Diversified Income Fund,Manulife Hong Kong Series,Global Multi-Asset Diversified Income,2022
Manulife Hong Kong Series (BFE015),Manulife STARS Income and Growth Fund (BPM974),Manulife Investment Management (Hong Kong) Limited,2020-06-05,Offering Documents,No,0,BFE015,BPM974,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPM974&docType=OD,Manulife STARS Income and Growth Fund,Manulife Hong Kong Series,STARS Income and Growth,2020
Matthews Asia Funds (AXK085),Matthews Asia Funds - Asia Innovative Growth Fund (BRW241),Carne Global Fund Managers (Luxembourg) S.A.,2022-01-12,Offering Documents,No,11,AXK085,BRW241,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRW241&docType=OD,Matthews Asia Funds - Asia Innovative Growth Fund,Matthews Asia Funds,- Innovative Growth,2022
Mirae Asset Global Discovery Fund (APW921),Mirae Asset Asia Growth Equity Fund (BQC445),FundRock Management Company S.A.,2020-11-06,Offering Documents,No,11,APW921,BQC445,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQC445&docType=OD,Mirae Asset Asia Growth Equity Fund,Mirae Asset Global Discovery Fund,Asia Growth Equity,2020
Mirae Asset Global Discovery Fund (APW921),Mirae Asset China Growth Equity Fund (BQC446),FundRock Management Company S.A.,2020-11-06,Offering Documents,No,11,APW921,BQC446,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQC446&docType=OD,Mirae Asset China Growth Equity Fund,Mirae Asset Global Discovery Fund,China Growth Equity,2020
Morgan Stanley Investment Funds (ACT316),Morgan Stanley Investment Funds Asia Opportunity Fund (BQA858),MSIM Fund Management (Ireland) Limited,2020-12-07,Offering Documents,No,11,ACT316,BQA858,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQA858&docType=OD,Morgan Stanley Investment Funds Asia Opportunity Fund,Morgan Stanley Investment Funds,Asia Opportunity,2020
Natixis International Funds (Lux) I (BAA243),Thematics AI and Robotics Fund (BRV516),Natixis Investment Managers S.A.,2022-02-28,Offering Documents,No,11,BAA243,BRV516,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRV516&docType=OD,Thematics AI and Robotics Fund,Natixis International Funds (Lux) I,Thematics AI and Robotics,2022
Natixis International Funds (Lux) I (BAA243),Thematics Meta Fund (BRV517),Natixis Investment Managers S.A.,2022-02-28,Offering Documents,No,11,BAA243,BRV517,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRV517&docType=OD,Thematics Meta Fund,Natixis International Funds (Lux) I,Thematics Meta,2022
Natixis International Funds (Lux) I (BAA243),Thematics Safety Fund (BRV518),Natixis Investment Managers S.A.,2022-02-28,Offering Documents,No,11,BAA243,BRV518,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRV518&docType=OD,Thematics Safety Fund,Natixis International Funds (Lux) I,Thematics Safety,2022
Natixis International Funds (Lux) I (BAA243),Thematics Subscription Economy Fund (BRV520),Natixis Investment Managers S.A.,2022-02-28,Offering Documents,No,11,BAA243,BRV520,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRV520&docType=OD,Thematics Subscription Economy Fund,Natixis International Funds (Lux) I,Thematics Subscription Economy,2022
Natixis International Funds (Lux) I (BAA243),Thematics Water Fund (BRV519),Natixis Investment Managers S.A.,2022-02-28,Offering Documents,No,11,BAA243,BRV519,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRV519&docType=OD,Thematics Water Fund,Natixis International Funds (Lux) I,Thematics Water,2022
Neuberger Berman Investment Funds plc (BAU636),Neuberger Berman 5G Connectivity Fund (BQO139),Neuberger Berman Asset Management Ireland Limited,2021-01-28,Offering Documents,No,11,BAU636,BQO139,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQO139&docType=OD,Neuberger Berman 5G Connectivity Fund,Neuberger Berman Investment Funds plc,5G Connectivity,2021
Neuberger Berman Investment Funds plc (BAU636),Neuberger Berman China Bond Fund (BPX152),Neuberger Berman Asset Management Ireland Limited,2020-11-12,Offering Documents,No,11,BAU636,BPX152,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPX152&docType=OD,Neuberger Berman China Bond Fund,Neuberger Berman Investment Funds plc,China Bond,2020
Neuberger Berman Investment Funds plc (BAU636),Neuberger Berman Global Real Estate Securities Fund (BPX151),Neuberger Berman Asset Management Ireland Limited,2020-11-12,Offering Documents,No,11,BAU636,BPX151,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPX151&docType=OD,Neuberger Berman Global Real Estate Securities Fund,Neuberger Berman Investment Funds plc,Global Real Estate Securities,2020
Neuberger Berman Investment Funds plc (BAU636),Neuberger Berman Next Generation Mobility Fund (BPX150),Neuberger Berman Asset Management Ireland Limited,2020-11-12,Offering Documents,No,11,BAU636,BPX150,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPX150&docType=OD,Neuberger Berman Next Generation Mobility Fund,Neuberger Berman Investment Funds plc,Next Generation Mobility,2020
Neuberger Berman Investment Funds plc (BAU636),Neuberger Berman Sustainable Asia High Yield Fund (BSI123),Neuberger Berman Asset Management Ireland Limited,2022-05-24,Offering Documents,No,11,BAU636,BSI123,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BSI123&docType=OD,Neuberger Berman Sustainable Asia High Yield Fund,Neuberger Berman Investment Funds plc,Sustainable Asia High Yield,2022
New Capital Hong Kong Unit Trust Series (BKY325),New Capital All The B's Rated Fixed Maturity Bond Fund 2025 (BQP561),EFG Asset Management (HK) Limited,2021-02-24,Offering Documents,No,2,BKY325,BQP561,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQP561&docType=OD,New Capital All The B's Rated Fixed Maturity Bond Fund 2025,New Capital Hong Kong Unit Trust Series,All The B's Rated Fixed Maturity Bond 2025,2021
New Capital Hong Kong Unit Trust Series (BKY325),New Capital Wealthy Nations Fixed Maturity Bond Fund 2023 (BPW149),EFG Asset Management (HK) Limited,2020-08-17,Offering Documents,No,0,BKY325,BPW149,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPW149&docType=OD,New Capital Wealthy Nations Fixed Maturity Bond Fund 2023,New Capital Hong Kong Unit Trust Series,Wealthy Nations Fixed Maturity Bond 2023,2020
New Capital Hong Kong Unit Trust Series (BKY325),New Capital Wealthy Nations Fixed Maturity Bond Fund 2024 (BPK507),EFG Asset Management (HK) Limited,2020-03-16,Offering Documents,No,0,BKY325,BPK507,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPK507&docType=OD,New Capital Wealthy Nations Fixed Maturity Bond Fund 2024,New Capital Hong Kong Unit Trust Series,Wealthy Nations Fixed Maturity Bond 2024,2020
Ninety One Global Strategy Fund (AAQ612),American Franchise Fund (BQK970),Ninety One Luxembourg S.A.,2020-12-24,Offering Documents,No,11,AAQ612,BQK970,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQK970&docType=OD,American Franchise Fund,Ninety One Global Strategy Fund,American Franchise,2020
Ninety One Global Strategy Fund (AAQ612),Asia Pacific Franchise Fund (BRV725),Ninety One Luxembourg S.A.,2021-12-13,Offering Documents,No,11,AAQ612,BRV725,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRV725&docType=OD,Asia Pacific Franchise Fund,Ninety One Global Strategy Fund,Asia Pacific Franchise,2021
Ninety One Global Strategy Fund (AAQ612),Emerging Markets Investment Grade Corporate Debt Fund (BPF354),Ninety One Luxembourg S.A.,2020-01-23,Offering Documents,No,11,AAQ612,BPF354,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPF354&docType=OD,Emerging Markets Investment Grade Corporate Debt Fund,Ninety One Global Strategy Fund,Emerging Markets Investment Grade Corporate Debt,2020
Ninety One Global Strategy Fund (AAQ612),Global Environment Fund (BPM841),Ninety One Luxembourg S.A.,2020-05-29,Offering Documents,No,11,AAQ612,BPM841,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPM841&docType=OD,Global Environment Fund,Ninety One Global Strategy Fund,Environment,2020
Orient Sun Rise Genesis Fund Series (BQL527),,Orient Asset Management (Hong Kong) Limited,2020-12-31,Offering Documents,,0,BQL527,,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=nan&docType=OD,,Orient Sun Rise Genesis Fund Series,,2020
Orient Sun Rise Genesis Fund Series (BQL527),Orient Sun Rise Greater China Bond Fund (BQL528),Orient Asset Management (Hong Kong) Limited,2020-12-31,Offering Documents,No,2,BQL527,BQL528,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQL528&docType=OD,Orient Sun Rise Greater China Bond Fund,Orient Sun Rise Genesis Fund Series,Greater China Bond,2020
Pictet (AOY988),Pictet - Global Thematic Opportunities (BRJ321),Pictet Asset Management (Europe) S.A.,2021-08-24,Offering Documents,No,11,AOY988,BRJ321,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRJ321&docType=OD,Pictet - Global Thematic Opportunities,Pictet,- Global Thematic Opportunities,2021
Pictet (AOY988),Pictet - Human (BRJ320),Pictet Asset Management (Europe) S.A.,2021-08-24,Offering Documents,No,11,AOY988,BRJ320,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRJ320&docType=OD,Pictet - Human,Pictet,- Human,2021
Pictet HK (BHN011),Pictet Asian Bond Income (BQC194),Pictet Asset Management (Hong Kong) Limited,2020-12-04,Offering Documents,No,2,BHN011,BQC194,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQC194&docType=OD,Pictet Asian Bond Income,Pictet HK,Asian Bond Income,2020
PIMCO Funds: Global Investors Series Plc (AFR656),Income Fund II (BQT657),PIMCO Global Advisors (Ireland) Limited,2021-05-18,Offering Documents,No,11,AFR656,BQT657,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQT657&docType=OD,Income Fund II,PIMCO Funds: Global Investors Series Plc,Income II,2021
PIMCO Funds: Hong Kong OFC (BSQ813),,PIMCO Asia Limited,2022-10-26,,,0,BSQ813,,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=nan&docType=OD,,PIMCO Funds: Hong Kong OFC,,2022
PIMCO Funds: Hong Kong OFC (BSQ813),PIMCO Asia Bond Fund (BSQ814),PIMCO Asia Limited,2022-10-26,,No,0,BSQ813,BSQ814,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BSQ814&docType=OD,PIMCO Asia Bond Fund,PIMCO Funds: Hong Kong OFC,Asia Bond,2022
PIMCO Funds: Hong Kong OFC (BSQ813),PIMCO Income Fund (BSQ815),PIMCO Asia Limited,2022-10-26,,No,0,BSQ813,BSQ815,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BSQ815&docType=OD,PIMCO Income Fund,PIMCO Funds: Hong Kong OFC,Income,2022
PineBridge Global Funds (ALL921),PineBridge Asia Pacific Investment Grade Bond Fund (BPX414),PineBridge Investments Ireland Limited,2020-10-23,Offering Documents,No,11,ALL921,BPX414,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPX414&docType=OD,PineBridge Asia Pacific Investment Grade Bond Fund,PineBridge Global Funds,Asia Pacific Investment Grade Bond,2020
PineBridge Global Funds (ALL921),PineBridge Asian High Yield Total Return Bond Fund (BRZ231),PineBridge Investments Ireland Limited,2022-03-04,Offering Documents,No,11,ALL921,BRZ231,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRZ231&docType=OD,PineBridge Asian High Yield Total Return Bond Fund,PineBridge Global Funds,Asian High Yield Total Return Bond,2022
PineBridge Global Funds (ALL921),PineBridge USD Investment Grade Credit Fund (BPX417),PineBridge Investments Ireland Limited,2020-10-23,Offering Documents,No,11,ALL921,BPX417,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPX417&docType=OD,PineBridge USD Investment Grade Credit Fund,PineBridge Global Funds,USD Investment Grade Credit,2020
Ping An of China Asset Management Fund (BQU072),,Carne Global Fund Managers (Luxembourg) S.A.,2021-06-16,Offering Documents,,0,BQU072,,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=nan&docType=OD,,Ping An of China Asset Management Fund,,2021
Ping An of China Asset Management Fund (BQU072),China A-Shares AI Multi-Factor Fund (BQU073),Carne Global Fund Managers (Luxembourg) S.A.,2021-06-16,Offering Documents,No,25,BQU072,BQU073,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQU073&docType=OD,China A-Shares AI Multi-Factor Fund,Ping An of China Asset Management Fund,A-Shares AI Multi-Factor,2021
